,timestamp,tvl usd value,date
649,1688630400,25142112.98015609091490917883097932,2023-07-06 11:00:00
650,1688626800,25407389.96327998571015834578033542,2023-07-06 10:00:00
651,1688623200,25204999.81973719746938695668795343,2023-07-06 09:00:00
652,1688619600,24937785.24138745945554571130216348,2023-07-06 08:00:00
653,1688616000,25080954.59275033521996241495767328,2023-07-06 07:00:00
654,1688612400,25058925.46037508021262655335909351,2023-07-06 06:00:00
655,1688608800,25120241.36268565966106142917817815,2023-07-06 05:00:00
656,1688605200,25497165.19147515148140853341392565,2023-07-06 04:00:00
657,1688601600,25548080.33566300995795810302017187,2023-07-06 03:00:00
658,1688598000,25399222.20053093096356401803466159,2023-07-06 02:00:00
