,timestamp,tvl usd value,date
140,1689703200,25522170.61112252810031173453452717,2023-07-18 21:00:00
141,1689699600,25887261.72621395608600426276640869,2023-07-18 20:00:00
142,1689696000,26068265.53739818947809916470744412,2023-07-18 19:00:00
143,1689692400,25893152.19562301139720097511704519,2023-07-18 18:00:00
144,1689688800,25860846.89514664825678330469466959,2023-07-18 17:00:00
145,1689685200,26020805.29890990540718586018692209,2023-07-18 16:00:00
146,1689681600,25995275.13688529280456478248124745,2023-07-18 15:00:00
147,1689678000,26009485.03404214227887439052761017,2023-07-18 14:00:00
148,1689674400,25766886.47270270127790980198809865,2023-07-18 13:00:00
149,1689670800,25987818.10724594520916069017000978,2023-07-18 12:00:00
150,1689667200,25891840.31410859014344528263180206,2023-07-18 11:00:00
151,1689663600,26043014.55705415411892747356570945,2023-07-18 10:00:00
152,1689660000,26128196.98673000434809516340879623,2023-07-18 09:00:00
153,1689656400,26200236.50382390359016946736825309,2023-07-18 08:00:00
154,1689652800,26066220.64771935218249288333755332,2023-07-18 07:00:00
155,1689649200,26161764.55831503006582427149283171,2023-07-18 06:00:00
156,1689645600,26201663.19164415635498593480888536,2023-07-18 05:00:00
157,1689642000,26062501.70265071046407095205230002,2023-07-18 04:00:00
158,1689638400,26139355.91392151160377451658580004,2023-07-18 03:00:00
159,1689634800,26130666.81369455116340536188475212,2023-07-18 02:00:00
160,1689631200,26143957.77435229668901777149912265,2023-07-18 01:00:00
161,1689627600,26083008.68643168936958910086387289,2023-07-18 00:00:00
162,1689624000,26785739.11037186672247172958595733,2023-07-17 23:00:00
163,1689620400,26900875.44079565215477767647241062,2023-07-17 22:00:00
164,1689616800,26718996.33564013500751546370017193,2023-07-17 21:00:00
165,1689613200,26695374.43323305200825934122257072,2023-07-17 20:00:00
166,1689609600,26541125.93767398193767215116353238,2023-07-17 19:00:00
167,1689606000,26385364.96289332274583553671721473,2023-07-17 18:00:00
168,1689602400,26448464.03526461856633793936900051,2023-07-17 17:00:00
169,1689598800,26269420.69079125651465293426832998,2023-07-17 16:00:00
170,1689595200,26035267.35164544136258570196947165,2023-07-17 15:00:00
171,1689591600,25934857.82416820509483594944155209,2023-07-17 14:00:00
172,1689588000,25840576.61644446358692921345454955,2023-07-17 13:00:00
173,1689584400,25633652.8793219070200637412180017,2023-07-17 12:00:00
174,1689580800,25647547.59478487735553350678868724,2023-07-17 11:00:00
175,1689577200,25436285.41845475879714504906395231,2023-07-17 10:00:00
176,1689573600,25434735.17220997156342394014317091,2023-07-17 09:00:00
177,1689570000,25311238.79956673270270423169963858,2023-07-17 08:00:00
178,1689566400,25395458.51519204161008576782108029,2023-07-17 07:00:00
