['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[132, '2023-07-23', '14:34:06', '1690122846.260833', 0.0005339440889244517, 0.020245091759974798, 0.13651398278567228, 0.22700533866439798, 0.3007632381141718, 0.37031561455398787]
[133, '2023-07-23', '15:17:08', '1690125428.191354', 0.0005339330976440789, 0.022303182748530048, 0.13856968037011086, 0.22905917347728177, 0.30281555461498044, 0.39319519006784276]
[134, '2023-07-23', '15:36:48', '1690126608.024619', 0.0005338230405578582, 0.0431462220258112, 0.15357956157363617, 0.08355139846763393, 0.29976718237209354, 0.4137266663024377]
[135, '2023-07-23', '16:20:15', '1690129215.36745', 0.0005330691810831858, 0.18430427545158068, 0.2945816621591888, 0.22465239211369692, 0.44056283828470555, 0.3553919212504013]
[136, '2023-07-23', '16:39:22', '1690130362.181821', 0.000531577803942481, -0.07208080994907107, 0.021858716719435733, 0.11209842480232624, 0.26214037786300537, 0.6341694157233917]
[137, '2023-07-23', '17:23:29', '1690133009.823356', 0.0005309271084762826, 0.05041574425831641, 0.14424028112917142, 0.23436952830024893, 0.3842278175249447, 0.429606392051042]
[138, '2023-07-23', '18:26:56', '1690136816.458762', 0.0005281686608068341, 0.09051252657566522, 0.2241903359561661, 0.2175817597144203, 0.87432329916453, 0.9469273496908954]
[139, '2023-07-23', '18:44:32', '1690137872.54919', 0.0005275839973696117, -0.1902091413163305, -0.1656401331241426, 0.3280372561340954, 0.268841824993018, 0.3577449661213592]
[140, '2023-07-23', '19:30:10', '1690140610.518417', 0.0005282567975097674, -0.31797644868080965, -0.2933761089239084, 0.1794986127592182, 0.1416599211965206, 0.5891387055163051]
[141, '2023-07-23', '19:46:48', '1690141608.745733', 0.0005298561490951668, -0.11932654937807285, 0.0579806494121442, -0.12271818388521183, 0.43573808082167886, 0.2881621362288769]
[142, '2023-07-23', '20:33:29', '1690144409.972151', 0.0005292192218057922, 0.0010244768051705933, 0.1781185388908142, 0.22033602644465589, 0.5554218772087864, 0.3451914537517098]
[143, '2023-07-23', '20:49:25', '1690145365.772796', 0.0005290879981852072, 0.16556314532392946, 0.034988980981765394, 0.24507709447067327, 0.274608912129338, 0.3699015629981801]
[144, '2023-07-23', '21:36:37', '1690148197.558609', 0.000530811243679641, -0.15959872583788126, -0.2905981716855024, 0.3072395696452048, -0.050197795757213726, 0.7843805092434195]
[145, '2023-07-24', '03:04:56', '1690167896.759292', 0.0005336346587668477, 0.3432058533409048, 0.4077724449827258, 0.17626938106479884, 0.5884056347194644, 0.383898146727077]
[146, '2023-07-24', '03:53:33', '1690170813.962475', 0.0005356209251252562, -0.02773133064519584, 0.03707558730742733, 0.22543843698542787, 0.21838112023269218, 0.5702493722021273]
[147, '2023-07-24', '04:07:46', '1690171666.922602', 0.0005366356942839704, -0.22451558466447352, -0.02185469931086459, 0.03640895148745926, 0.21106801933376573, 0.38187315375597564]
