,timestamp,tvl usd value,date
218,1690023600,6931750.045405916800455370052837742,2023-07-22 14:00:00
219,1690020000,6915395.409190371273705395661270896,2023-07-22 13:00:00
220,1690016400,6979642.337826894447866691872969897,2023-07-22 12:00:00
221,1690012800,6992358.939599481892679813098584286,2023-07-22 11:00:00
222,1690009200,6991009.575390052578178123640500408,2023-07-22 10:00:00
223,1690005600,7114275.104150250145652430891600467,2023-07-22 09:00:00
224,1690002000,7132973.737989067334061951152811865,2023-07-22 08:00:00
225,1689998400,7096195.184460115227482401427183834,2023-07-22 07:00:00
226,1689994800,7076559.387273933140621630262741215,2023-07-22 06:00:00
227,1689991200,7041766.507948063557668399262951386,2023-07-22 05:00:00
228,1689987600,7024221.302881645162580871157135201,2023-07-22 04:00:00
229,1689984000,7030683.876214980771504928223599113,2023-07-22 03:00:00
230,1689980400,7082480.147225599294586107294648396,2023-07-22 02:00:00
231,1689976800,7121362.42081299598396709844910911,2023-07-22 01:00:00
232,1689973200,7140634.141608752169173683355910105,2023-07-22 00:00:00
233,1689969600,7209456.637332810911624619292336855,2023-07-21 23:00:00
234,1689966000,7207293.406668291420847362792828127,2023-07-21 22:00:00
235,1689962400,7177110.983468219599858261191224665,2023-07-21 21:00:00
236,1689958800,7221556.844047660871433192933549104,2023-07-21 20:00:00
237,1689955200,7139230.53008020560627551287211689,2023-07-21 19:00:00
238,1689951600,7138905.621100932479258743150053803,2023-07-21 18:00:00
239,1689948000,7165796.227777153907176281485820257,2023-07-21 17:00:00
240,1689944400,7197141.22264360930622415131440204,2023-07-21 16:00:00
241,1689940800,7205140.43991596387031067274165824,2023-07-21 15:00:00
242,1689937200,7209119.62793154429546954629914944,2023-07-21 14:00:00
243,1689933600,7169939.859768758943520318769354786,2023-07-21 13:00:00
244,1689930000,7167081.023609528396092401293584857,2023-07-21 12:00:00
245,1689926400,7263919.677717777636215471267415898,2023-07-21 11:00:00
246,1689922800,7233054.52168012500144588527755669,2023-07-21 10:00:00
247,1689919200,7244984.429196391444513184672532029,2023-07-21 09:00:00
248,1689915600,7261254.740017052622503136066360219,2023-07-21 08:00:00
249,1689912000,7256522.876832037829038800825666177,2023-07-21 07:00:00
250,1689908400,7298712.95090067070344210469080987,2023-07-21 06:00:00
251,1689904800,7313795.550187903938538183587076926,2023-07-21 05:00:00
252,1689901200,7309401.953534849488430140391026282,2023-07-21 04:00:00
253,1689897600,7324821.191767778036964714705927107,2023-07-21 03:00:00
254,1689894000,7347923.024850514956868899265848791,2023-07-21 02:00:00
255,1689890400,7381782.684411425960793400311013031,2023-07-21 01:00:00
256,1689886800,7349495.871356097629962679725445743,2023-07-21 00:00:00
257,1689883200,7360683.070964538473945169598483551,2023-07-20 23:00:00
258,1689879600,7347586.389043116662535361314893352,2023-07-20 22:00:00
259,1689876000,7357433.872692343550856668900596566,2023-07-20 21:00:00
260,1689872400,7344748.504476170814884376926979091,2023-07-20 20:00:00
261,1689868800,7235711.291702185412327449007156888,2023-07-20 19:00:00
262,1689865200,7242099.542863773089971248641838369,2023-07-20 18:00:00
263,1689861600,7368052.078774941673198819137374147,2023-07-20 17:00:00
264,1689858000,7160349.32722730012638621743778317,2023-07-20 16:00:00
265,1689854400,7142576.642116187205061569718757375,2023-07-20 15:00:00
266,1689850800,7125446.568259838046330163449984401,2023-07-20 14:00:00
267,1689847200,7076324.557130012454971703245785789,2023-07-20 13:00:00
268,1689843600,6992541.808305800437508944454585043,2023-07-20 12:00:00
269,1689840000,7000606.413291034817288484278461952,2023-07-20 11:00:00
270,1689836400,7061968.172560852343810232824551425,2023-07-20 10:00:00
271,1689832800,7027145.694141393628541221413757656,2023-07-20 09:00:00
272,1689829200,7042529.564690270469087444629423633,2023-07-20 08:00:00
273,1689825600,7079552.296591126625397162201157774,2023-07-20 07:00:00
274,1689822000,7042762.26832038903355493993393236,2023-07-20 06:00:00
275,1689818400,7045573.134735175618973021451239213,2023-07-20 05:00:00
276,1689814800,6963802.148372863026721707313495155,2023-07-20 04:00:00
277,1689811200,6965737.245687263499307730260121509,2023-07-20 03:00:00
278,1689807600,7009704.302432469171441873084078294,2023-07-20 02:00:00
279,1689804000,7022273.81572326785062592497089883,2023-07-20 01:00:00
280,1689800400,7027273.022948665082216992333554773,2023-07-20 00:00:00
281,1689796800,7212810.24730330570081898201280998,2023-07-19 23:00:00
