['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[67, '2023-07-21', '16:33:21', '1689957201.807265', 1.3073482817328097, -0.07774533667488015, -0.2838446265156591, -0.40605080286036355, -0.5913722613991297, -0.7125932609884558]
[68, '2023-07-21', '17:03:41', '1689959021.091357', 1.3070562818418425, -0.055392692674161026, -0.8313558624404891, -0.3836248309166024, -1.1149089965201426, -0.6900988219303059]
[69, '2023-07-21', '17:35:57', '1689960957.290172', 1.3008554343004741, -0.14058140284494414, -0.3529985998049341, -1.358545615561141, -0.6352065203855801, -1.6413905774357858]
[70, '2023-07-21', '18:06:33', '1689962793.399333', 1.2892630244949013, 0.7518088099186713, -0.8224235352870011, -0.4553016677013346, -1.0394271686151768, -0.7356260922256865]
[71, '2023-07-21', '18:38:38', '1689964718.628356', 1.2808568256490147, -0.054085694134627715, -0.16504538648463551, 0.11738399373633968, -0.3806341217994458, -0.05955944279232028]
[72, '2023-07-21', '19:09:52', '1689966592.027295', 1.2915678053248374, -0.8907734931865292, -0.5342062206547098, -0.7178699148876717, -0.533430526746514, -0.896293015274523]
[73, '2023-07-21', '19:41:23', '1689968483.199283', 1.2896117275193166, -0.1486445624518069, -0.3819472926502101, -0.14973570460081476, -0.3811727735294568, -0.5066537467852186]
[74, '2023-07-21', '20:13:14', '1689970394.867314', 1.292816270509033, -0.3975029048612271, -0.2974775257051192, -0.3985967583782042, -0.6377919419416287, -0.7564017025545553]
[75, '2023-07-21', '20:44:07', '1689972247.897552', 1.293429443408687, 0.018656046617181232, -0.3450478545486959, -0.5245286175456414, -0.6855236793179955, -0.7926654224527283]
[76, '2023-07-21', '21:16:47', '1689974207.615352', 1.2936363491786984, 0.0026623508938854457, 0.013229906057347307, -0.5406092047818589, -0.33600089256697174, -0.8087889026757864]
[77, '2023-07-22', '03:02:00', '1689994920.159291', 1.2932820844688828, 0.009214302967450294, -0.3760870398681533, -0.5353148572101247, -0.6864285694552308, -0.8033311737307969]
[78, '2023-07-22', '03:40:35', '1689997235.79531', 1.2923028554680924, 0.08492390904812908, -0.21094052597743485, -0.45919295225681367, -0.6227041130154589, -0.7270063359811729]
[79, '2023-07-22', '04:45:27', '1690001127.840619', 1.2923232515652419, 0.10549101597857202, -0.17258656716498422, -0.5646322207621637, -0.445062389369582, -0.555440248981256]
[80, '2023-07-22', '05:08:10', '1690002490.833387', 1.2943567561430356, 0.050294240878272944, -0.330210763051781, -0.40757013040484935, -0.6031153331188932, -0.7136668751916204]
[81, '2023-07-22', '05:50:38', '1690005038.735326', 1.296362872461289, -0.10461725069960437, -0.3296070341424695, -0.5631912634184317, -0.6644848471683531, -0.7578148492001304]
[82, '2023-07-22', '06:11:26', '1690006286.563299', 1.2963555579960429, -0.10828249249621535, -0.32904094463204103, -0.39737573585831854, -0.6639168681776084, -0.757246343613744]
[83, '2023-07-22', '06:55:27', '1690008927.487357', 1.2964948001192707, -0.11903516734763286, -0.3346276786378013, -0.4081594623427236, -0.5097451565171269, -0.7332512745824005]
[84, '2023-07-22', '07:14:37', '1690010077.406794', 1.2964224491413356, -0.03141719371821239, -0.32902849811456747, -0.7134903286775796, -0.504136203551468, -0.7276298488430797]
[85, '2023-07-22', '07:59:44', '1690012784.160336', 1.2936371999524436, 0.18349147574137703, -0.3224704402938414, -0.4971162852982758, -0.5659123337937757, -0.7164645659155582]
